doc_id,Year,clean_text,text_processed,label_topik,pca_1,pca_2,pca_3,pca_4,pca_5,cluster
229,2020,for a suspected forgery that involves the falsification of a document or its contents the investigator will primarily analyze the document s and ink in order to establish the authenticity of the subject under investigation as a non destructive and contactless technique hyperspectral imaging hsi is gaining popularity in the field of forensic document hsi returns more information compared to conventional three channel imaging systems due to the vast number of narrowband images recorded across the electromagnetic spectrum as a hsi can provide better classification results in this publication we present results of an known as the t distributed stochastic neighbor embedding t sne algorithm which we have applied to hsi even though t sne has been widely accepted as a for dimensionality reduction and visualization of high dimensional its usefulness has not yet been evaluated for the classification of in this we present a hyperspectral dataset of samples and evaluate the clustering quality of the both visually and quantitatively the t sne algorithm shows exceptional discrimination power when compared to traditional principal_component_analysis with k means clustering in both visual and quantitative evaluations,suspected forgery involves falsification document content investigator primarily analyze document ink order establish authenticity subject investigation non destructive contactless technique hyperspectral imaging hsi gaining popularity forensic document hsi return compared conventional channel imaging system vast narrowband image recorded across electromagnetic spectrum hsi classification publication distributed stochastic neighbor embedding sne algorithm hsi though sne accepted dimensionality reduction visualization high dimensional usefulness yet evaluated classification hyperspectral sample evaluate clustering quality visually quantitatively sne algorithm show exceptional discrimination power compared traditional principal_component_analysis k mean clustering visual quantitative evaluation,Feature Selection ML,3.001715861063057,-4.213971881400827,-6.120516569675136,3.162738264565263,-4.05589360220122,1
230,2020,herein a new for the intelligence aspects of artificial intelligence for knowledge discovery rather than device optimization in electromagnetic em nanostructures is presented this uses training obtained through full wave em simulations of a series of nanostructures to train geometric deep_learning algorithms to assess the range of feasible responses as well as the feasibility of a desired response from a class of em nanostructures to facilitate the knowledge discovery this combines the dimensionality reduction technique with convex hull and one class support vector machine support_vector_machine algorithms to find the range of the feasible responses in the latent response space of the em nanostructure more importantly the one class support_vector_machine algorithm can be trained to provide the degree of feasibility of a response from a given nanostructure this important information can be to modify the initial structure to an alternative one that can enable an initially unfeasible response to show the applicability of this it is applied to two important classes of binary metasurfaces mss formed by an array of plasmonic nanostructures and periodic mss formed by an array of dielectric nanopillars these theoretical and experimental results confirm the unique features of this for knowledge discovery in em nanostructures,herein intelligence aspect artificial intelligence knowledge discovery rather device optimization electromagnetic em nanostructures presented us training obtained full wave em simulation series nanostructures train geometric deep_learning algorithm assess range feasible response feasibility desired response class em nanostructures facilitate knowledge discovery combine dimensionality reduction technique convex hull one class support vector machine support_vector_machine algorithm range feasible response latent response space em nanostructure importantly one class support_vector_machine algorithm trained degree feasibility response given nanostructure important modify initial structure alternative one enable initially unfeasible response show applicability two important class binary metasurfaces ms formed array plasmonic nanostructures periodic ms formed array dielectric nanopillars theoretical experimental unique feature knowledge discovery em nanostructures,Feature Selection ML,4.022888233157719,-0.2603315124345149,-2.8592741689144363,2.3340273825511884,-3.226243888429118,1
231,2020,this proposes a condition monitoring on dynamic related relieff sfa drrsfa which solves the problem of huge variable dimensions and strong autocorrelation in monitoring first the samples are mapped into a new space and the slow projection components spcs of the samples are calculated the spcs not only considers the autocorrelation between the variables but also characterizes the inherent properties of the whole second the selection algorithm relieff is to select the more weighted features which is called the principal components pcs to achieve dimensionality reduction then the corresponding statistics and control limits are calculated on the obtained pcs finally the monitoring the algorithm is performed by testing a numerical example and the actual production and the results show the effectiveness of the,condition monitoring dynamic related relieff sfa drrsfa solves huge variable dimension strong autocorrelation monitoring sample mapped space slow projection component spcs sample calculated spcs considers autocorrelation variable characterizes inherent property whole second selection algorithm relieff select weighted feature called principal component pc dimensionality reduction corresponding statistic control limit calculated obtained pc finally monitoring algorithm performed testing numerical actual production show,Feature Selection ML,8.483163852420788,-0.23664440581138937,-4.000959889102848,2.823649546815787,-6.138001482939727,1
232,2020,computer aided diagnosis systems developed by computer vision researchers have helped doctors to recognize several endoscopic colorectal diseases more rapidly which allows appropriate treatment and increases the patient survival ratio herein we present a robust architecture for endoscopic image classification an efficient dilation in convolutional neural cnns it has a high receptive field of view at the deep layers in increasing and decreasing dilation factor to preserve spatial details we argue that dimensionality reduction in convolutional_neural_network can cause the loss of spatial information resulting in miss of polyps and confusion in similar looking images additionally we use a regularization technique called dropblock to reduce overfitting and deal with noise and artifacts we compare and evaluate our various metrics accuracy recall precision and f score our experiments demonstrate that the provides the f score of for colorectal dataset and f score of for kvasir dataset experiments show higher accuracy of the over traditional when classifying endoscopic colon diseases,computer aided diagnosis system developed computer vision researcher helped doctor recognize several endoscopic colorectal disease rapidly allows appropriate treatment increase patient survival ratio herein robust architecture endoscopic image classification dilation convolutional neural cnns high receptive deep layer decreasing dilation factor preserve spatial detail argue dimensionality reduction convolutional_neural_network cause loss spatial resulting miss polyp confusion similar looking image additionally regularization technique called dropblock reduce overfitting noise artifact compare evaluate metric accuracy recall precision f score experiment demonstrate provides f score colorectal f score kvasir experiment show higher accuracy traditional classifying endoscopic colon disease,Feature Selection ML,5.1264404999348745,-4.91211951593368,-2.5931502277404626,-0.11178745409301291,4.422265409159165,1
233,2020,multicomponent polymer systems are of interest in organic photovoltaic and drug delivery applications among others where diverse morphologies influence performance an improved understanding of morphology classification driven by composition informed prediction tools will aid polymer engineering practice we use a modified cahn hilliard to simulate polymer precipitation such physics models require high performance computations that prevent rapid prototyping and iteration in engineering settings to reduce the required computational costs we apply machine_learning techniques for clustering and consequent prediction of the simulated polymer blend images in conjunction with simulations integrating machine_learning and simulations in such a manner reduces the number of simulations needed to map out the morphology of polymer blends as a function of input parameters and also generates a set which can be by others to this end we explore dimensionality reduction via principal_component_analysis and autoencoder techniques and analyze the resulting morphology clusters supervised machine_learning gaussian classification was subsequently to predict morphology clusters according to species molar fraction and interaction parameter inputs manual pattern clustering yielded the best results but machine_learning techniques were able to predict the morphology of polymer blends with accuracy,multicomponent polymer system organic photovoltaic drug delivery application among others morphology influence understanding morphology classification driven composition informed prediction tool aid polymer engineering practice modified cahn hilliard simulate polymer precipitation physic model high computation prevent rapid prototyping iteration engineering setting reduce required computational cost apply machine_learning technique clustering consequent prediction simulated polymer blend image conjunction simulation integrating machine_learning simulation manner reduces simulation needed map morphology polymer blend function input parameter generates set others end dimensionality reduction via principal_component_analysis autoencoder technique analyze resulting morphology cluster supervised machine_learning gaussian classification subsequently predict morphology cluster according specie molar fraction interaction parameter input manual pattern clustering yielded best machine_learning technique able predict morphology polymer blend accuracy,Feature Selection ML,3.671978289558721,0.7672652888310928,-4.231219978478654,0.4046277559892647,-1.4877695312966073,1
234,2020,society and individuals are negatively influenced both politically and socially by the widespread increase of fake news either way generated by humans or machines in the era of social networks the quick rotation of news makes it challenging to evaluate its reliability promptly therefore automated fake news detection tools have become a crucial requirement to address the aforementioned issue a hybrid neural architecture that combines the capabilities of convolutional_neural_network and long_short_term_memory is with two different dimensionality reduction approaches principle component principal_component_analysis and chi square this work to employ the dimensionality reduction techniques to reduce the dimensionality of the vectors before passing them to the classifier to develop the reasoning this work acquired a dataset from the fake news challenges fnc website which has four types of stances agree disagree discuss and unrelated the nonlinear features are fed to principal_component_analysis and chi square which provides more contextual features for fake news detection the motivation of this is to determine the relative stance of a news article towards its headline the improves results by and in terms of accuracy and f score the experimental results show that principal_component_analysis outperforms than chi square and state of the art with accuracy,society individual negatively influenced politically socially widespread increase fake news either way generated human machine social network quick rotation news make challenging evaluate reliability promptly therefore automated fake news detection tool become crucial requirement address aforementioned issue hybrid neural architecture combine capability convolutional_neural_network long_short_term_memory two dimensionality reduction approach principle component principal_component_analysis chi square employ dimensionality reduction technique reduce dimensionality vector passing classifier develop reasoning acquired fake news challenge fnc website four type stance agree disagree discus unrelated nonlinear feature fed principal_component_analysis chi square provides contextual feature fake news detection motivation determine relative stance news article towards improves term accuracy f score experimental show principal_component_analysis outperforms chi square state art accuracy,Feature Selection ML,0.667449352038268,-3.700208186951507,1.338171788002042,0.09795646428815982,0.6067295176975713,0
235,2020,increasing the dimensionality of the configuration space quickly makes trajectory planning computationally intractable this presents an efficient motion planning that exploits the heterogeneous low dimensional structures of a given planning problem these heterogeneous structures are obtained via a dirichlet dp mixture and together cover the entire configuration space resulting in more dimensionality reduction than single structure approaches from the existing literature then a unified low dimensional trajectory optimization problem is formulated on the obtained heterogeneous structures and a transversality condition which is further solved via sqp in our implementation the positive results demonstrate the feasibility and efficiency of our trajectory planning on an autonomous underwater vehicle auv and a high dimensional intervention autonomous underwater vehicle i auv in cluttered d environments,dimensionality configuration space quickly make trajectory planning computationally intractable present motion planning exploit heterogeneous low dimensional structure given planning heterogeneous structure obtained via dirichlet dp mixture together cover entire configuration space resulting dimensionality reduction single structure approach literature unified low dimensional trajectory optimization formulated obtained heterogeneous structure transversality condition solved via sqp implementation positive demonstrate feasibility efficiency trajectory planning autonomous underwater vehicle auv high dimensional intervention autonomous underwater vehicle auv cluttered environment,Feature Selection ML,1.7000402355804234,3.9856449458746255,-1.8361704541337267,8.53715198907691,-2.6398778467583743,1
236,2020,the work of recognizing load patterns for power big accurately and efficiently is an indispensable basic task for supporting safe reliable and economical operation of the power grid at present it meets so many difficulties to handle high dimensional eigenvalues of tremendous amount of original collected to fulfill the demand of efficient and accurate classification of load pattern recognition this reaches out a solution which on dimensionality reduction of characteristic index and improved entropy weight for power load pattern recognition firstly six characteristic indexes such as daily load rate maximum utilization hour rate daily peak to valley difference rate peak period load rate flat load rate and valley load rate are extracted and taken as input to replace the original load secondly the improved entropy weight is introduced to configure the weight coefficient of each characteristic index adaptively then the elbow is to determine the optimal number of clusters and the clustering of weighted euclidean distance k means is to get classification labels for sample finally the k nearest neighbor k_nearest_neighbors algorithm is to identify the labels and the six characteristic indexes the results of the example show that the algorithm on dimensionality reduction of characteristic index and improved entropy weight is an effective algorithm for power load pattern recognition and has certain advantages in operating efficiency and accuracy,recognizing load pattern power big accurately efficiently indispensable basic supporting safe reliable economical operation power grid meet difficulty handle high dimensional eigenvalue tremendous amount original collected fulfill accurate classification load pattern recognition reach solution dimensionality reduction characteristic index entropy weight power load pattern recognition firstly six characteristic index daily load rate maximum utilization hour rate daily peak valley difference rate peak period load rate flat load rate valley load rate extracted taken input replace original load secondly entropy weight introduced configure weight coefficient characteristic index adaptively elbow determine optimal cluster clustering weighted euclidean distance k mean get classification label sample finally k nearest neighbor k_nearest_neighbors algorithm identify label six characteristic index show algorithm dimensionality reduction characteristic index entropy weight effective algorithm power load pattern recognition certain advantage operating efficiency accuracy,Feature Selection ML,7.219969162133555,1.3748234690505448,-0.5310401198860779,-1.8482542873267116,-6.053555370222334,1
237,2020,in gearboxes the occurrence of unexpected failures such as wear in the gears may occur causing unwanted downtime with significant financial losses and human efforts nowadays noninvasive sensing represents a suitable tool for carrying out the condition monitoring and fault assessment of industrial equipment in continuous operating conditions infrared thermography has the characteristic of being installed outside the machinery or the industrial under assessment also the amount of information that sensors can provide has become a challenge for processing additionally with the development of condition monitoring strategies on supervised and artificial intelligence the processing of signals with significant improvements during the classification of information has been facilitated thus this proposes a novel noninvasive methodology for the diagnosis and classification of different levels of uniform wear in gears through thermal with infrared imaging the novelty of the includes the calculation of statistical domain features from infrared imaging the consideration of a dimensionality reduction stage by means of linear discriminant and automatic fault diagnosis performed by an artificial neural the is evaluated under an experimental laboratory set which is composed of the following conditions healthy and three severity degrees of uniform wear in gears namely and of uniform wear finally the obtained results are compared with classical condition monitoring approaches on vibration,gearbox occurrence unexpected failure wear gear may occur causing unwanted downtime financial loss human effort noninvasive sensing represents suitable tool carrying condition monitoring fault assessment industrial equipment continuous operating condition infrared thermography characteristic installed outside machinery industrial assessment amount sensor become processing additionally development condition monitoring strategy supervised artificial intelligence processing signal improvement classification facilitated novel noninvasive methodology diagnosis classification level uniform wear gear thermal infrared imaging novelty includes calculation statistical feature infrared imaging consideration dimensionality reduction stage mean linear discriminant automatic fault diagnosis performed artificial neural evaluated experimental laboratory set composed following condition healthy severity degree uniform wear gear namely uniform wear finally obtained compared classical condition monitoring approach vibration,Feature Selection ML,4.665025849399856,4.406858841856424,-5.121593755884131,0.3851853598984489,-1.7871059370213391,1
238,2020,underwater images suffer from low visibility and contrast caused by absorption and scattering which leads to haze and some further limitations the existing underwater single image dehazing cannot achieve a balance between the performance and computational complexity and are difficult to produce satisfactory results in the regions with large distance to overcome these problems we a new underwater single image dehazing which includes an improved light estimation on the quad tree subdivision iteration algorithm and a novel transmission estimation for the light estimation we introduce a robust score for each region of the image which can evaluate the region from both smoothness and color for the transmission estimation we the color space dimensionality reduction prior csdrp which allows conversing an image from the three dimensional rgb color space to a d color space namely the uv color space in the uv color space by clustering the pixels into mounts of haze lines and carefully setting the haze free boundary the transmission map can be figured out and to produce an excellent dehazed image experimental results show that our has competitive effects compared with mainstream underwater single image dehazing,underwater image suffer low visibility contrast caused absorption scattering lead haze limitation underwater single image dehazing balance computational complexity difficult produce satisfactory region distance overcome problem underwater single image dehazing includes light estimation quad tree subdivision iteration algorithm novel transmission estimation light estimation introduce robust score region image evaluate region smoothness color transmission estimation color space dimensionality reduction prior csdrp allows conversing image dimensional rgb color space color space namely uv color space uv color space clustering pixel mount haze line carefully setting haze free boundary transmission map figured produce excellent dehazed image experimental show competitive effect compared mainstream underwater single image dehazing,Feature Selection ML,7.971143486559891,-2.469938501726589,-5.666062588274242,7.442007356507605,-4.555134053844885,1
239,2020,thickness of tectonically deformed coal tdc has positive correlations with the susceptible gas outbursts in coal mines to predict the tdc thickness of the coalbed we a prediction seismic attributes on the deep belief dbn and dimensionality reduction firstly we built a dbn prediction the extracted attributes from a synthetic seismic section next we transformed the possibly correlated seismic attributes into principal components through principal components then we compared the true tdc thickness with the predicted tdc thicknesses to evaluate the prediction accuracy of different models i e a dbn a support vector machine and an extreme machine finally we the dbn to predict the tdc thickness of coalbed no in an operational coal mine on synthetic experiments our studies showed that the predicted distribution of tdc thickness followed the regional characteristics of tdc development well and was positively correlated with the burial depth coalbed thickness and tectonic development in summary the dbn provided a reliable for predicting tdc thickness and reducing gas outbursts in coal mine operations,thickness tectonically deformed coal tdc positive correlation susceptible gas outburst coal mine predict tdc thickness coalbed prediction seismic attribute deep belief dbn dimensionality reduction firstly built dbn prediction extracted attribute synthetic seismic section next transformed possibly correlated seismic attribute principal component principal component compared true tdc thickness predicted tdc thickness evaluate prediction accuracy model e dbn support vector machine extreme machine finally dbn predict tdc thickness coalbed operational coal mine synthetic experiment study showed predicted distribution tdc thickness followed regional characteristic tdc development positively correlated burial depth coalbed thickness tectonic development summary dbn provided reliable predicting tdc thickness reducing gas outburst coal mine operation,Feature Selection ML,7.413676475753566,2.7556988988776667,-0.3423932986952746,-4.065793895809234,-4.292663120979448,2
240,2020,a phishing attack is a threat on fraudulent communication usually by e mail where the cybercriminals impersonating a trusted person or organization try to lure and coax a target phishing detection approaches that obtain highly representational features from the text of these e mails are a suitable strategy to counter these threats since these features can be to train machine_learning algorithms thus generating models able to classify mail samples as phishing or legitimate messages this proposes a multi stage to detect phishing e mail attacks natural_language_processing and machine_learning the multi stage consists of engineering within natural_language_processing lemmatization selection extraction improved techniques for resampling and cross validation and the configuration of hyperparameters we present two of the first one exploiting the chi square statistics and the mutual information to improve the dimensionality reduction while the second associates principal_component_analysis and latent semantic lsa both handle the problems of the x c curse of dimensionality x d the sparsity and the amount of information that must be obtained from the context in the vector space vsm representation these yield reduced sets that combined with the xgboost and random forest machine_learning algorithms lead to an f measure of success rate for validation tests with the spamassassin public corpus and the nazario phishing corpus datasets even considering just the text in e mail bodies the multi stage phishing detection outperforms state of the art schemes for an accredited set requiring a much smaller number of features and presenting lower computational cost,phishing attack threat fraudulent communication usually e mail cybercriminals impersonating trusted person organization try lure coax target phishing detection approach obtain representational feature e mail suitable strategy counter threat since feature train machine_learning algorithm generating model able classify mail sample phishing legitimate message multi stage detect phishing e mail attack natural_language_processing machine_learning multi stage consists engineering natural_language_processing lemmatization selection extraction technique resampling cross validation configuration hyperparameters two one exploiting chi square statistic mutual improve dimensionality reduction second associate principal_component_analysis latent semantic lsa handle problem x c curse dimensionality x sparsity amount must obtained vector space vsm representation yield reduced set combined xgboost random forest machine_learning algorithm lead f measure success rate validation test spamassassin public corpus nazario phishing corpus considering e mail body multi stage phishing detection outperforms state art scheme accredited set requiring much smaller feature presenting lower computational cost,Feature Selection ML,1.9257736816690314,-4.555860931905857,-2.0319655048619083,0.31985038176040154,3.011440135107437,1
241,2020,deep_learning models hold state of the art performance in many fields yet their design is still on heuristics or grid search that often in overparametrized networks this work proposes a to analyze a trained and deduce an optimized compressed architecture that preserves accuracy while keeping computational costs tractable compression is an active field of that targets the problem of realizing deep_learning models in hardware however most pruning methodologies tend to be experimental requiring large compute and intensive iterations of retraining the entire we introduce structure into design by proposing a single shot of a trained that serves as a first order low effort to dimensionality reduction by principal_component_analysis the simultaneously analyzes the activations of each layer and considers the dimensionality of the space described by the filters generating these activations it optimizes the architecture in terms of number of layers and number of filters per layer without any iterative retraining procedures making it a viable low effort technique to design efficient networks we demonstrate the methodology on alexnet and vgg style networks on the cifar and imagenet datasets and successfully achieve an optimized architecture with a reduction of up to x and x in the number of operations and parameters respectively while trading off less than accuracy we also apply the to mobilenet and achieve x and x reduction in the number of operations and parameters respectively while improving accuracy by almost one percentage point,deep_learning model hold state art field yet design still heuristic grid search often overparametrized network analyze trained deduce optimized compressed architecture preserve accuracy keeping computational cost tractable compression active target realizing deep_learning model hardware however pruning methodology tend experimental requiring compute intensive iteration retraining entire introduce structure design proposing single shot trained serf order low effort dimensionality reduction principal_component_analysis simultaneously analyzes activation layer considers dimensionality space described filter generating activation optimizes architecture term layer filter per layer iterative retraining procedure viable low effort technique design network demonstrate methodology alexnet vgg style network cifar imagenet successfully optimized architecture reduction x x operation parameter respectively trading less accuracy apply mobilenet x x reduction operation parameter respectively improving accuracy almost one percentage point,Feature Selection ML,5.289118148094026,0.17390363503881232,0.6556789806193777,3.57818777991364,2.1116398998987913,1
242,2020,maximizing the classification accuracy and minimizing the number of selected features are the two main incompatible for selection to overcome the curse of dimensionality classification accuracy highly dependents on the nature of the features in a dataset which may contain irrelevant or redundant the main aim of selection is to eliminate these types of features to enhance the classification accuracy this work presents a new meta heuristic optimization called parasitism predation algorithm ppa which mimics the interaction between the predator cats the parasite cuckoos and the host crows in the crow cuckoo cat to overcome the problems of low convergence and the curse of dimensionality of large the hybrid combines the relative advantages of cat swarm optimization cso cuckoo search cs and crow search algorithm csa to attain a combinatorial set of features to boost up the classification accuracy nesting parasitism and predation phases are supposed to help exploration ability and balance in the context of solving classification problems in addition levy flight distribution is applied to help better diversity of conventional csa and improve ability of exploration meanwhile an effective fitness function is utilized to enable the ppa selector k nearest neighbors algorithm k_nearest_neighbors to attain a combinatorial set of features the ppa and four standard heuristic search algorithms are looked at to gauge how efficient the option is additionally eighteen classification datasets are deployed to gauges its efficacy the results highlight that the algorithm is both effective and competitive in terms of performance of classification and dimensionality reduction as opposed to other heuristic options,maximizing classification accuracy minimizing selected feature two incompatible selection overcome curse dimensionality classification accuracy dependent nature feature may irrelevant redundant selection eliminate type feature enhance classification accuracy present meta heuristic optimization called parasitism predation algorithm ppa mimic interaction predator cat parasite cuckoo host crow crow cuckoo cat overcome problem low convergence curse dimensionality hybrid combine relative advantage cat swarm optimization cso cuckoo search c crow search algorithm csa attain combinatorial set feature boost classification accuracy nesting parasitism predation phase supposed help exploration ability balance solving classification problem levy flight distribution help diversity conventional csa improve ability exploration meanwhile effective fitness function utilized enable ppa selector k nearest neighbor algorithm k_nearest_neighbors attain combinatorial set feature ppa four standard heuristic search algorithm looked gauge option additionally eighteen classification deployed gauge efficacy highlight algorithm effective competitive term classification dimensionality reduction opposed heuristic option,Feature Selection ML,7.972523212716322,-3.247474303443522,-5.584383889267509,0.1666558428980223,2.4727321173075842,1
243,2020,abnormal traffic detection is an important security technology to protect computer systems from malicious attacks existing detection are usually on traditional machine_learning such as support vector machine support_vector_machine naive bayes etc they rely heavily on manual design of traffic features and usually shallow which get a low accuracy for high dimensional traffic although the on long short term memory long_short_term_memory has an excellent ability to detect abnormal traffic the sequence dependent structure of long_short_term_memory cannot realize parallel computation which leads to slow training and limits its applicability to address the above problem we an efficient bidirectional simple recurrent unit bisru combined with dimensionality reduction for abnormal traffic detection specifically in order to perform dimensionality reduction on the original high dimensional traffic we design a stack sparse autoencoder ssae to extract the compressed high level features for the purpose of realizing efficient parallel computation and accurate extraction a bisru is utilized to extract the bidirectional structural features of the traffic finally the experimental results show that our significantly outperforms existing in terms of accuracy and training the we can timely and accurately detect various abnormal traffic and achieve effective security protection,abnormal traffic detection important security technology protect computer system malicious attack detection usually traditional machine_learning support vector machine support_vector_machine naive bayes rely heavily manual design traffic feature usually shallow get low accuracy high dimensional traffic although long short term memory long_short_term_memory excellent ability detect abnormal traffic sequence dependent structure long_short_term_memory realize parallel computation lead slow training limit applicability address bidirectional simple recurrent unit bisru combined dimensionality reduction abnormal traffic detection specifically order perform dimensionality reduction original high dimensional traffic design stack sparse autoencoder ssae extract compressed high level feature realizing parallel computation accurate extraction bisru utilized extract bidirectional structural feature traffic finally experimental show significantly outperforms term accuracy training timely accurately detect abnormal traffic effective security protection,Feature Selection ML,6.826385643723787,-0.7527214833121091,1.7524243224836578,2.985970571211116,3.673539590328251,1
244,2020,it is important to learn directly from original texts in natural_language_processing many deep_learning dp models needing a large number of manually annotated are not effective in deriving much information from corpora with few annotated labels existing unlabeled language information to provide valuable messages consume considerable and cost our provided sentence representation on quantum computation called i needs no prior knowledge except word vec to reduce some semantic noise caused by the tensor product on the entangled words vector two improved models called ii and iii are to reduce the dimensions of the sentence embedding stimulated by i the provided models are evaluated in the sts tasks of and for a total of corpora experimental results show that quantum entanglement and dimensionality reduction in sentence embedding yields state of the art performances on semantic relations and syntactic structures compared to the pearson correlation coefficient pcc and mean squared error mse the results of out of corpora are better than the results of the comparative,important learn directly original text natural_language_processing deep_learning dp model needing manually annotated effective deriving much corpus annotated label unlabeled language valuable message consume considerable cost provided sentence representation quantum computation called need prior knowledge except vec reduce semantic noise caused tensor product entangled word vector two model called ii iii reduce dimension sentence embedding stimulated provided model evaluated sts task total corpus experimental show quantum entanglement dimensionality reduction sentence embedding yield state art performance semantic relation syntactic structure compared pearson correlation coefficient pcc mean squared error mse corpus comparative,Sentiment Media Sosial,1.9087392716092713,-6.8701857456814075,3.1725139830920854,3.6387765708847652,-0.8594480134944869,0
245,2020,exploratory eda is often a necessary task in uncovering hidden patterns detecting outliers and identifying important variables and any anomalies in furthermore the can be to gain insights by modelling the dataset through graphical representations in this we an exploratory for analysing a road traffic accidents real life dataset graphical representations and incorporating dimensionality reduction both principal component and linear discriminant analyses are performed on the dataset and the resulting performance metrics reveal some comprehensive insights of the road traffic accident patterns the investigation also revealed which road traffic factors contribute more significantly to the events classification results were generated after applying the dimensionality reduction to the dataset and show that the application of linear discriminant dimensionality reduction together with na ve bayes classification performed better as compared to the other approaches for the dataset,exploratory eda often necessary uncovering hidden pattern detecting outlier identifying important variable anomaly furthermore gain insight modelling graphical representation exploratory analysing road traffic accident life graphical representation incorporating dimensionality reduction principal component linear discriminant analysis performed resulting metric reveal comprehensive insight road traffic accident pattern investigation revealed road traffic factor contribute significantly event classification generated applying dimensionality reduction show linear discriminant dimensionality reduction together na bayes classification performed compared approach,Feature Selection ML,3.298947199104786,-1.052007202652669,-0.8150372481839225,0.4496233890143645,-1.3476593622043485,1
246,2020,malaria is the world leading cause of death spread by anopheles mosquitoes gene expression is a fundamental level where the effects of unseen vital revealing genes and developmental systems can be evident for detection of distinctions in malaria infections to recognize the biological processes in human ribonucleic acid sequencing offers a large scale measurable generated profiling transcriptional results that help a variety of applications such as scientific and clinical condition studies a fundamental limitation of ribonucleic acid sequencing consists of high dimensional infrequent and noises making classification of genes challenging several approaches have enhancing the problem of the curse of dimensionality problem requiring more improvement yet it is critical to obtain accurate results in this a hybrid dimensionality reduction technique proposes an optimized genetic algorithm to pick pertinent subset features from the features chosen is passed into principal_component_analysis and independent component grounded on their class variants to help transform the selected elements into a lower dimension separately support vector machine kernel classifiers the reduced malaria vector dataset to assess the classification performance of the experiment,malaria leading cause death spread anopheles mosquito gene expression fundamental level effect unseen vital revealing gene developmental system evident detection distinction malaria infection recognize biological process human ribonucleic acid sequencing offer scale measurable generated profiling transcriptional help variety application scientific clinical condition study fundamental limitation ribonucleic acid sequencing consists high dimensional infrequent noise classification gene challenging several approach enhancing curse dimensionality requiring improvement yet critical obtain accurate hybrid dimensionality reduction technique optimized genetic algorithm pick pertinent subset feature feature passed principal_component_analysis independent component grounded class variant help transform selected element lower dimension separately support vector machine kernel classifier reduced malaria vector assess classification experiment,Feature Selection ML,3.0062997085910323,-2.8588856664444697,-5.242700622651617,0.9952287294942312,-1.4700607720275167,1
247,2020,direct decoding of speech from the brain is a faster alternative to current electroencephalography eeg speller brain computer interfaces bci in providing communication assistance to locked in patients magnetoencephalography meg has recently shown great potential as a non invasive neuroimaging modality for neural speech decoding owing in part to its spatial selectivity over other high temporal resolution devices standard meg systems have a large number of cryogenically cooled channels sensors encapsulated within a fixed liquid helium dewar precluding their use as wearable bci devices fortunately recently developed optically pumped magnetometers opm do not require cryogens and have the potential to be wearable and movable making them more suitable for bci applications this design is also modular allowing for customized montages to include only the sensors necessary for a particular task as the number of sensors bears a heavy influence on the cost size and weight of meg systems minimizing the number of sensors is critical for designing practical meg bcis in the future in this we sought to identify an optimal set of meg channels to decode imagined and spoken phrases from the meg signals a forward selection algorithm with a support vector machine classifier we found that nine optimally located meg gradiometers provided higher decoding accuracy compared to all channels additionally the forward selection algorithm achieved similar performance to dimensionality reduction a stacked sparse autoencoder of spatial dynamics of speech decoding suggested that both left and right hemisphere sensors contribute to speech decoding sensors approximately located near broca area were found to be commonly contributing among the higher ranked sensors across all subjects,direct decoding speech brain faster alternative current electroencephalography eeg speller brain computer interface bci providing communication assistance locked patient magnetoencephalography meg great potential non invasive neuroimaging modality neural speech decoding owing part spatial selectivity high temporal resolution device standard meg system cryogenically cooled channel sensor encapsulated liquid helium dewar precluding wearable bci device fortunately developed optically pumped magnetometer opm cryogen potential wearable movable suitable bci application design modular allowing customized montage include sensor necessary particular sensor bear heavy influence cost size weight meg system minimizing sensor critical designing practical meg bcis future sought identify optimal set meg channel decode imagined spoken phrase meg signal forward selection algorithm support vector machine classifier found nine optimally located meg gradiometers provided higher decoding accuracy compared channel additionally forward selection algorithm achieved similar dimensionality reduction stacked sparse autoencoder spatial dynamic speech decoding suggested left right hemisphere sensor contribute speech decoding sensor approximately located near broca area found commonly contributing among higher ranked sensor across subject,Feature Selection ML,2.3120876977117053,0.6160468389786681,-2.969484855321417,2.0122317886093333,-1.5326054099903526,1
